"weekly","segment","name","exchange","expiry","instrument_type","asset_symbol","underlying_symbol","instrument_key","lot_size","freeze_quantity","exchange_token","minimum_lot","asset_key","underlying_key","tick_size","asset_type","underlying_type","trading_symbol","strike_price","qty_multiplier"
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65212",75,1800.0,"65212",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23650 PE 30 DEC 25",23650.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|65213",75,1800.0,"65213",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23700 CE 30 DEC 25",23700.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65217",75,1800.0,"65217",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23700 PE 30 DEC 25",23700.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|65218",75,1800.0,"65218",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23750 CE 30 DEC 25",23750.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65221",75,1800.0,"65221",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23750 PE 30 DEC 25",23750.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|65222",75,1800.0,"65222",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23800 CE 30 DEC 25",23800.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65223",75,1800.0,"65223",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23800 PE 30 DEC 25",23800.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|65224",75,1800.0,"65224",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23850 CE 30 DEC 25",23850.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65225",75,1800.0,"65225",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23850 PE 30 DEC 25",23850.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|65226",75,1800.0,"65226",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23900 CE 30 DEC 25",23900.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65227",75,1800.0,"65227",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23900 PE 30 DEC 25",23900.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|65228",75,1800.0,"65228",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23950 CE 30 DEC 25",23950.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65231",75,1800.0,"65231",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23950 PE 30 DEC 25",23950.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|65232",75,1800.0,"65232",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24050 CE 30 DEC 25",24050.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65233",75,1800.0,"65233",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24050 PE 30 DEC 25",24050.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|65314",75,1800.0,"65314",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24650 CE 30 DEC 25",24650.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65315",75,1800.0,"65315",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24650 PE 30 DEC 25",24650.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|65316",75,1800.0,"65316",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24700 CE 30 DEC 25",24700.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65317",75,1800.0,"65317",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24700 PE 30 DEC 25",24700.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|65331",75,1800.0,"65331",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24750 CE 30 DEC 25",24750.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65332",75,1800.0,"65332",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24750 PE 30 DEC 25",24750.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|51451",75,1800.0,"51451",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 21000 CE 30 DEC 25",21000.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|51452",75,1800.0,"51452",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 21000 PE 30 DEC 25",21000.0,1.0
false,"NSE_FO","NIFTY","NSE",1782844199000,"CE","NIFTY","NIFTY","NSE_FO|51453",75,1800.0,"51453",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 21000 CE 30 JUN 26",21000.0,1.0
false,"NSE_FO","NIFTY","NSE",1782844199000,"PE","NIFTY","NIFTY","NSE_FO|51455",75,1800.0,"51455",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 21000 PE 30 JUN 26",21000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"CE","NIFTY","NIFTY","NSE_FO|65919",75,1800.0,"65919",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 28000 CE 29 SEP 26",28000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"PE","NIFTY","NIFTY","NSE_FO|65920",75,1800.0,"65920",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 28000 PE 29 SEP 26",28000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"CE","NIFTY","NIFTY","NSE_FO|65921",75,1800.0,"65921",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 29000 CE 29 SEP 26",29000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"PE","NIFTY","NIFTY","NSE_FO|65922",75,1800.0,"65922",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 29000 PE 29 SEP 26",29000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"CE","NIFTY","NIFTY","NSE_FO|65923",75,1800.0,"65923",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 30000 CE 29 SEP 26",30000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"PE","NIFTY","NIFTY","NSE_FO|65924",75,1800.0,"65924",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 30000 PE 29 SEP 26",30000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"CE","NIFTY","NIFTY","NSE_FO|65900",75,1800.0,"65900",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24000 CE 29 SEP 26",24000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"PE","NIFTY","NIFTY","NSE_FO|65901",75,1800.0,"65901",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24000 PE 29 SEP 26",24000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"CE","NIFTY","NIFTY","NSE_FO|65902",75,1800.0,"65902",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25000 CE 29 SEP 26",25000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"PE","NIFTY","NIFTY","NSE_FO|65903",75,1800.0,"65903",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25000 PE 29 SEP 26",25000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"CE","NIFTY","NIFTY","NSE_FO|65904",75,1800.0,"65904",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26000 CE 29 SEP 26",26000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"PE","NIFTY","NIFTY","NSE_FO|65905",75,1800.0,"65905",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26000 PE 29 SEP 26",26000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"CE","NIFTY","NIFTY","NSE_FO|65906",75,1800.0,"65906",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 27000 CE 29 SEP 26",27000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"PE","NIFTY","NIFTY","NSE_FO|65907",75,1800.0,"65907",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 27000 PE 29 SEP 26",27000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"PE","NIFTY","NIFTY","NSE_FO|65894",75,1800.0,"65894",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 21000 PE 29 SEP 26",21000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"CE","NIFTY","NIFTY","NSE_FO|65896",75,1800.0,"65896",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 22000 CE 29 SEP 26",22000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"PE","NIFTY","NIFTY","NSE_FO|65897",75,1800.0,"65897",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 22000 PE 29 SEP 26",22000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"CE","NIFTY","NIFTY","NSE_FO|65898",75,1800.0,"65898",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23000 CE 29 SEP 26",23000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"PE","NIFTY","NIFTY","NSE_FO|65899",75,1800.0,"65899",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23000 PE 29 SEP 26",23000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"CE","NIFTY","NIFTY","NSE_FO|65891",75,1800.0,"65891",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 20000 CE 29 SEP 26",20000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"PE","NIFTY","NIFTY","NSE_FO|65892",75,1800.0,"65892",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 20000 PE 29 SEP 26",20000.0,1.0
false,"NSE_FO","NIFTY","NSE",1790706599000,"CE","NIFTY","NIFTY","NSE_FO|65893",75,1800.0,"65893",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 21000 CE 29 SEP 26",21000.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65710",75,1800.0,"65710",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26550 PE 30 DEC 25",26550.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|65711",75,1800.0,"65711",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26600 CE 30 DEC 25",26600.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65712",75,1800.0,"65712",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26600 PE 30 DEC 25",26600.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|65713",75,1800.0,"65713",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26650 CE 30 DEC 25",26650.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65714",75,1800.0,"65714",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26650 PE 30 DEC 25",26650.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|65715",75,1800.0,"65715",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26700 CE 30 DEC 25",26700.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65716",75,1800.0,"65716",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26700 PE 30 DEC 25",26700.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|65717",75,1800.0,"65717",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26750 CE 30 DEC 25",26750.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65718",75,1800.0,"65718",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26750 PE 30 DEC 25",26750.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|65719",75,1800.0,"65719",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26800 CE 30 DEC 25",26800.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65724",75,1800.0,"65724",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26800 PE 30 DEC 25",26800.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|65725",75,1800.0,"65725",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26850 CE 30 DEC 25",26850.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65726",75,1800.0,"65726",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26850 PE 30 DEC 25",26850.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|65701",75,1800.0,"65701",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26500 PE 30 DEC 25",26500.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|65702",75,1800.0,"65702",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26550 CE 30 DEC 25",26550.0,1.0
,"NSE_INDEX","Nifty 50","NSE",,"INDEX",,,"NSE_INDEX|Nifty 50",,,"26000",,,,,,,"NIFTY",,
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|71403",75,1800.0,"71403",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26000 PE 30 DEC 25",26000.0,1.0
false,"NSE_FO","NIFTY","NSE",1782844199000,"PE","NIFTY","NIFTY","NSE_FO|71475",75,1800.0,"71475",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25000 PE 30 JUN 26",25000.0,1.0
false,"NSE_FO","NIFTY","NSE",1782844199000,"CE","NIFTY","NIFTY","NSE_FO|71476",75,1800.0,"71476",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26000 CE 30 JUN 26",26000.0,1.0
false,"NSE_FO","NIFTY","NSE",1782844199000,"PE","NIFTY","NIFTY","NSE_FO|71477",75,1800.0,"71477",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26000 PE 30 JUN 26",26000.0,1.0
false,"NSE_FO","NIFTY","NSE",1782844199000,"CE","NIFTY","NIFTY","NSE_FO|71472",75,1800.0,"71472",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24000 CE 30 JUN 26",24000.0,1.0
false,"NSE_FO","NIFTY","NSE",1782844199000,"PE","NIFTY","NIFTY","NSE_FO|71473",75,1800.0,"71473",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24000 PE 30 JUN 26",24000.0,1.0
false,"NSE_FO","NIFTY","NSE",1782844199000,"CE","NIFTY","NIFTY","NSE_FO|71474",75,1800.0,"71474",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25000 CE 30 JUN 26",25000.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|71398",75,1800.0,"71398",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25000 PE 30 DEC 25",25000.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|71399",75,1800.0,"71399",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26000 CE 30 DEC 25",26000.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|71394",75,1800.0,"71394",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24000 PE 30 DEC 25",24000.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|71395",75,1800.0,"71395",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25000 CE 30 DEC 25",25000.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|71393",75,1800.0,"71393",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24000 CE 30 DEC 25",24000.0,1.0
false,"NSE_FO","NIFTY","NSE",1814293799000,"CE","NIFTY","NIFTY","NSE_FO|71556",75,1800.0,"71556",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 22000 CE 29 JUN 27",22000.0,1.0
false,"NSE_FO","NIFTY","NSE",1814293799000,"PE","NIFTY","NIFTY","NSE_FO|71557",75,1800.0,"71557",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 22000 PE 29 JUN 27",22000.0,1.0
false,"NSE_FO","NIFTY","NSE",1814293799000,"CE","NIFTY","NIFTY","NSE_FO|71558",75,1800.0,"71558",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23000 CE 29 JUN 27",23000.0,1.0
false,"NSE_FO","NIFTY","NSE",1814293799000,"PE","NIFTY","NIFTY","NSE_FO|71559",75,1800.0,"71559",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23000 PE 29 JUN 27",23000.0,1.0
false,"NSE_FO","NIFTY","NSE",1814293799000,"PE","NIFTY","NIFTY","NSE_FO|71552",75,1800.0,"71552",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 20000 PE 29 JUN 27",20000.0,1.0
false,"NSE_FO","NIFTY","NSE",1814293799000,"CE","NIFTY","NIFTY","NSE_FO|71553",75,1800.0,"71553",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 21000 CE 29 JUN 27",21000.0,1.0
false,"NSE_FO","NIFTY","NSE",1814293799000,"PE","NIFTY","NIFTY","NSE_FO|71554",75,1800.0,"71554",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 21000 PE 29 JUN 27",21000.0,1.0
false,"NSE_FO","NIFTY","NSE",1814293799000,"PE","NIFTY","NIFTY","NSE_FO|71550",75,1800.0,"71550",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 19000 PE 29 JUN 27",19000.0,1.0
false,"NSE_FO","NIFTY","NSE",1814293799000,"CE","NIFTY","NIFTY","NSE_FO|71551",75,1800.0,"71551",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 20000 CE 29 JUN 27",20000.0,1.0
false,"NSE_FO","NIFTY","NSE",1814293799000,"PE","NIFTY","NIFTY","NSE_FO|71563",75,1800.0,"71563",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25000 PE 29 JUN 27",25000.0,1.0
false,"NSE_FO","NIFTY","NSE",1814293799000,"CE","NIFTY","NIFTY","NSE_FO|71564",75,1800.0,"71564",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26000 CE 29 JUN 27",26000.0,1.0
false,"NSE_FO","NIFTY","NSE",1814293799000,"PE","NIFTY","NIFTY","NSE_FO|71565",75,1800.0,"71565",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26000 PE 29 JUN 27",26000.0,1.0
false,"NSE_FO","NIFTY","NSE",1814293799000,"CE","NIFTY","NIFTY","NSE_FO|71560",75,1800.0,"71560",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24000 CE 29 JUN 27",24000.0,1.0
false,"NSE_FO","NIFTY","NSE",1814293799000,"PE","NIFTY","NIFTY","NSE_FO|71561",75,1800.0,"71561",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24000 PE 29 JUN 27",24000.0,1.0
false,"NSE_FO","NIFTY","NSE",1814293799000,"CE","NIFTY","NIFTY","NSE_FO|71562",75,1800.0,"71562",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25000 CE 29 JUN 27",25000.0,1.0
false,"NSE_FO","NIFTY","NSE",1814293799000,"CE","NIFTY","NIFTY","NSE_FO|71549",75,1800.0,"71549",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 19000 CE 29 JUN 27",19000.0,1.0
false,"NSE_FO","NIFTY","NSE",1814293799000,"PE","NIFTY","NIFTY","NSE_FO|71548",75,1800.0,"71548",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 18000 PE 29 JUN 27",18000.0,1.0
false,"NSE_FO","NIFTY","NSE",1798568999000,"CE","NIFTY","NIFTY","NSE_FO|71505",75,1800.0,"71505",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26000 CE 29 DEC 26",26000.0,1.0
false,"NSE_FO","NIFTY","NSE",1798568999000,"PE","NIFTY","NIFTY","NSE_FO|71506",75,1800.0,"71506",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26000 PE 29 DEC 26",26000.0,1.0
false,"NSE_FO","NIFTY","NSE",1798568999000,"CE","NIFTY","NIFTY","NSE_FO|71501",75,1800.0,"71501",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24000 CE 29 DEC 26",24000.0,1.0
false,"NSE_FO","NIFTY","NSE",1798568999000,"PE","NIFTY","NIFTY","NSE_FO|71502",75,1800.0,"71502",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24000 PE 29 DEC 26",24000.0,1.0
false,"NSE_FO","NIFTY","NSE",1798568999000,"CE","NIFTY","NIFTY","NSE_FO|71503",75,1800.0,"71503",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25000 CE 29 DEC 26",25000.0,1.0
false,"NSE_FO","NIFTY","NSE",1798568999000,"PE","NIFTY","NIFTY","NSE_FO|71504",75,1800.0,"71504",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25000 PE 29 DEC 26",25000.0,1.0
